reference_id,source_id,population_type,population,context,monitor,year,club,metric_native,metric,value,source_unit,canonical_value,canonical_unit,value_type,confidence,citation_urls,notes
a2517f0d24311a33884454c1,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,land angle,descent_angle,43.0,deg,0.7504915783575618,rad,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
acbd9f5dbda610e61f4b745e,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,carry,carry_distance,185.0,yd,169.164,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
c5ec733dc10ba9608ed06f34,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,club speed,club_speed,85.0,mph,37.9984,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
7064fc7a2c5f155a14abf2bf,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,attack angle,attack_angle,-3.0,deg,-0.05235987755982989,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
d1ab570559dadb9b65f91fd4,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,ball speed,ball_speed,123.0,mph,54.98592,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
ffc16fcf8a792ca7ebc6b24e,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,smash factor,smash_factor,1.45,1,1.45,1,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,one snippet rendered 1.46; 123/85 computes 1.447
0775567bf53c11a404fe8362,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,launch angle,launch_angle,12.7,deg,0.22165681500327983,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
add169ebee0e7c517064fa87,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,spin rate,spin_rate,4693.0,rpm,491.44981077656325,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
ea74ec702fb9082c10cbf788,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,max height,apex_height,25.0,yd,22.86,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
3b38ee1b6fda1dab1d005fd8,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,land angle,descent_angle,46.0,deg,0.8028514559173916,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
265ef0ff4a399150503419d0,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,carry,carry_distance,174.0,yd,159.1056,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
f1d54323512bc2db125868cf,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,club speed,club_speed,80.0,mph,35.7632,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
a89744d0cd7701d71d841cd8,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,attack angle,attack_angle,-1.7,deg,-0.029670597283903602,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
dfd1f0a6dce763ea0a4d80ba,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,ball speed,ball_speed,116.0,mph,51.85664,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
5058d0de1f0d58b20ae13979,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,smash factor,smash_factor,1.45,1,1.45,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
57d27e41270368b343bf2046,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,launch angle,launch_angle,14.3,deg,0.24958208303518914,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
3f81b39e3a27b7a1b5a0cb26,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,spin rate,spin_rate,4801.0,rpm,502.7595443294865,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
1bd237d7cebffebf367c7e3f,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,max height,apex_height,24.0,yd,21.9456,m,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
f1b7018a3824714765834a04,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,land angle,descent_angle,43.0,deg,0.7504915783575618,rad,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
fc27cd227596a4bcfd223d3b,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,carry,carry_distance,169.0,yd,154.5336,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
caadbc87f4c6ad49f55c2af6,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,club speed,club_speed,79.0,mph,35.316159999999996,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
dfe95fc8b4948449d7258a40,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,attack angle,attack_angle,-1.9,deg,-0.03316125578789226,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
6a074997f9e2b43c6ea3f9f7,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,ball speed,ball_speed,112.0,mph,50.06848,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
5cb3e8b51c073492631a301b,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,smash factor,smash_factor,1.42,1,1.42,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
b88ff2c20d23df0556dcc3bf,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,launch angle,launch_angle,14.8,deg,0.2583087292951608,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
49a543791863d869a4c35fa4,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,spin rate,spin_rate,5081.0,rpm,532.0810757629913,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
4ab2972104d84921c683f707,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,max height,apex_height,23.0,yd,21.0312,m,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
e667dfc3b61613e14846ff2a,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,land angle,descent_angle,45.0,deg,0.7853981633974483,rad,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
d41d924f29a1359723d35183,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,carry,carry_distance,161.0,yd,147.2184,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
11f9ba5df3ba3c006b7c4b56,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,club speed,club_speed,78.0,mph,34.86912,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
d4d55baba66535e92c205e01,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,attack angle,attack_angle,-2.3,deg,-0.04014257279586958,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
71be76d38aeaa7ff6d3d2934,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,ball speed,ball_speed,109.0,mph,48.72736,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
5db79bc3580455f877116a82,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,smash factor,smash_factor,1.39,1,1.39,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
5d0b09aafa05da7ce10071e1,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,launch angle,launch_angle,17.1,deg,0.2984513020910304,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
ce2098196facd543bdd29602,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,spin rate,spin_rate,5943.0,rpm,622.3495046761379,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
afc20ef9a9c993f488b11184,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,max height,apex_height,25.0,yd,22.86,m,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
65bd149b498402e5fbc8ecef,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,land angle,descent_angle,46.0,deg,0.8028514559173916,rad,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
6cd1578c5b643ab43dbb295b,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,carry,carry_distance,152.0,yd,138.9888,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
5b7b946b76d4fecc06fe72e5,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,club speed,club_speed,76.0,mph,33.97504,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
ae8ebd8e56d704e162828cc7,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,attack angle,attack_angle,-2.3,deg,-0.04014257279586958,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
1d4e1d3d2dbd6392cf64a4c8,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,ball speed,ball_speed,104.0,mph,46.49216,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
59fdd3f9abdb333f81953466,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,smash factor,smash_factor,1.37,1,1.37,1,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,one republication lists 1.38
2ff9ee4b53ef7e317cee7264,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,launch angle,launch_angle,19.0,deg,0.33161255787892263,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
e2694e168445983341870db1,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,spin rate,spin_rate,6699.0,rpm,701.5176395466008,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
b9edcf6342062e8106c36940,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,max height,apex_height,26.0,yd,23.7744,m,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
450565ff4bab8fea65ebe861,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,land angle,descent_angle,47.0,deg,0.8203047484373349,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
6590279d1ca601c81162cb12,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,carry,carry_distance,141.0,yd,128.9304,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
b9e72f7c787689e2bc54b850,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,club speed,club_speed,74.0,mph,33.08096,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
e93e308b36b7519d535d6fee,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,attack angle,attack_angle,-3.1,deg,-0.054105206811824215,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
017b2179a996d5de94300d0f,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,ball speed,ball_speed,100.0,mph,44.704,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
abf4dfe2812bea18066c625e,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,smash factor,smash_factor,1.35,1,1.35,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
3921b4ce192a052d603f2d7e,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,launch angle,launch_angle,20.8,deg,0.36302848441482055,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
1664ac4eb1a25ee4e3494668,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,spin rate,spin_rate,7494.0,rpm,784.7698448667303,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
25ea96f9081bdacb3f8ef4d7,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,max height,apex_height,25.0,yd,22.86,m,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
647afd12ece8bdf1187415ca,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,land angle,descent_angle,47.0,deg,0.8203047484373349,rad,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
f7eeef5d2076833323e86a0f,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,carry,carry_distance,130.0,yd,118.872,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
266b4981c88f5132a33da81c,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,club speed,club_speed,72.0,mph,32.18688,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
baa31c80d7ee4c34a649fc40,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,attack angle,attack_angle,-3.1,deg,-0.054105206811824215,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
eb0d265361498784787fecc2,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,ball speed,ball_speed,93.0,mph,41.57472,m/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
791a53d327767b12cb1c41c0,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,smash factor,smash_factor,1.28,1,1.28,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
e42e1bd2e0db10e816fb9583,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,launch angle,launch_angle,23.9,deg,0.41713369122664473,rad,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
9019e3a8e753bc1d80803b59,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,spin rate,spin_rate,7589.0,rpm,794.718221603098,rad/s,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
f88162a937619d5089ba78e5,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,max height,apex_height,26.0,yd,23.7744,m,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
ded2bee71139102401c712d1,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,land angle,descent_angle,47.0,deg,0.8203047484373349,rad,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
894e3e25e48e264412dff933,trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,carry,carry_distance,119.0,yd,108.8136,m,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
