source_id,population_type,population,context,monitor,year,club,metric_native,metric,value,source_unit,value_type,confidence,citation_urls,notes
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,club speed,club_speed,88,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,attack angle,attack_angle,-1.8,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,ball speed,ball_speed,128,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,smash factor,smash_factor,1.47,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,launch angle,launch_angle,12.1,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,spin rate,spin_rate,4501,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,max height,apex_height,26,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,land angle,descent_angle,43,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-wood,carry,carry_distance,185,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,club speed,club_speed,85,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,attack angle,attack_angle,-3.0,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,ball speed,ball_speed,123,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,smash factor,smash_factor,1.45,1,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,one snippet rendered 1.46; 123/85 computes 1.447
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,launch angle,launch_angle,12.7,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,spin rate,spin_rate,4693,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,max height,apex_height,25,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,land angle,descent_angle,46,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-wood,carry,carry_distance,174,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,club speed,club_speed,80,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,attack angle,attack_angle,-1.7,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,ball speed,ball_speed,116,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,smash factor,smash_factor,1.45,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,launch angle,launch_angle,14.3,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,spin rate,spin_rate,4801,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,max height,apex_height,24,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,land angle,descent_angle,43,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,4-iron,carry,carry_distance,169,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,club speed,club_speed,79,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,attack angle,attack_angle,-1.9,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,ball speed,ball_speed,112,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,smash factor,smash_factor,1.42,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,launch angle,launch_angle,14.8,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,spin rate,spin_rate,5081,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,max height,apex_height,23,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,land angle,descent_angle,45,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,5-iron,carry,carry_distance,161,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,club speed,club_speed,78,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,attack angle,attack_angle,-2.3,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,ball speed,ball_speed,109,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,smash factor,smash_factor,1.39,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,launch angle,launch_angle,17.1,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,spin rate,spin_rate,5943,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,max height,apex_height,25,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,land angle,descent_angle,46,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,6-iron,carry,carry_distance,152,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,club speed,club_speed,76,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,attack angle,attack_angle,-2.3,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,ball speed,ball_speed,104,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,smash factor,smash_factor,1.37,1,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,one republication lists 1.38
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,launch angle,launch_angle,19.0,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,spin rate,spin_rate,6699,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,max height,apex_height,26,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,land angle,descent_angle,47,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,7-iron,carry,carry_distance,141,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,club speed,club_speed,74,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,attack angle,attack_angle,-3.1,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,ball speed,ball_speed,100,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,smash factor,smash_factor,1.35,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,launch angle,launch_angle,20.8,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,spin rate,spin_rate,7494,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,max height,apex_height,25,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,land angle,descent_angle,47,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,8-iron,carry,carry_distance,130,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,club speed,club_speed,72,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,attack angle,attack_angle,-3.1,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,ball speed,ball_speed,93,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,smash factor,smash_factor,1.28,1,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,launch angle,launch_angle,23.9,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,spin rate,spin_rate,7589,rpm,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,max height,apex_height,26,yd,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,land angle,descent_angle,47,deg,group_mean,single_source,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,9-iron,carry,carry_distance,119,yd,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,PW,club speed,club_speed,70,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,PW,attack angle,attack_angle,-2.8,deg,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
trackman_tour_averages_classic,tour_average,lpga_tour,classic_data_sheet,TrackMan,2010,PW,ball speed,ball_speed,86,mph,group_mean,cross_verified,https://teeituprva.com/wp-content/uploads/2019/03/LPGA-AVERAGES-INTERACTIVE.pdf;http://3jack.blogspot.com/2010/02/trackman-pga-lpga-tour-averages.html;https://thegolfmine.com/lpga-trackman-averages/,
